city,city_ascii,state_id,state_name,county_name,lat,lng,population,density,timezone,ranking,id
Fairford,Fairford,AL,Alabama,Washington,31.1780,-88.0728,64,8,America/Chicago,3,1840025957
Nimmons,Nimmons,AR,Arkansas,Clay,36.3062,-90.0951,64,99,America/Chicago,3,1840016089
Mill Creek,Mill Creek,IL,Illinois,Union,37.3410,-89.2535,64,65,America/Chicago,3,1840013009
Knoxville,Knoxville,GA,Georgia,Crawford,32.7232,-83.9960,64,77,America/New_York,3,1840026999
Alamo,Alamo,IN,Indiana,Montgomery,39.9834,-87.0552,64,390,America/Indiana/Indianapolis,3,1840010501
Reubens,Reubens,ID,Idaho,Lewis,46.3229,-116.5429,64,146,America/Los_Angeles,3,1840019901
Bull Hollow,Bull Hollow,OK,Oklahoma,Delaware,36.3046,-94.9008,64,4,America/Chicago,3,1840034629
Grand Pass,Grand Pass,MO,Missouri,Saline,39.2050,-93.4427,64,227,America/Chicago,3,1840012681
Arkoe,Arkoe,MO,Missouri,Nodaway,40.2594,-94.8279,64,194,America/Chicago,3,1840010418
Nashua,Nashua,MN,Minnesota,Wilkin,46.0377,-96.3059,64,7,America/Chicago,3,1840007750
Delhi,Delhi,MN,Minnesota,Redwood,44.5979,-95.2134,64,32,America/Chicago,3,1840006783
Nimrod,Nimrod,MN,Minnesota,Wadena,46.6375,-94.8805,64,26,America/Chicago,3,1840007735
Crystal Mountain,Crystal Mountain,MI,Michigan,Benzie,44.5220,-86.0022,64,15,America/Detroit,3,1840039583
Hunnewell,Hunnewell,KS,Kansas,Sumner,37.0041,-97.4077,64,44,America/Chicago,3,1840007611
West Kootenai,West Kootenai,MT,Montana,Lincoln,48.9652,-115.2212,64,1,America/Denver,3,1840039748
Willington,Willington,SC,South Carolina,McCormick,33.9687,-82.4576,64,4,America/New_York,3,1840091962
Islandton,Islandton,SC,South Carolina,Colleton,32.9093,-80.9359,64,8,America/New_York,3,1840026997
Ortley,Ortley,SD,South Dakota,Roberts,45.3349,-97.2050,64,11,America/Chicago,3,1840000266
Ravinia,Ravinia,SD,South Dakota,Charles Mix,43.1365,-98.4268,64,99,America/Chicago,3,1840002849
Bayport,Bayport,FL,Florida,Hernando,28.5468,-82.6456,63,42,America/New_York,3,1840087517
Hill View Heights,Hill View Heights,WY,Wyoming,Weston,43.8159,-104.1517,63,11,America/Denver,3,1840033446
Oasis,Oasis,NM,New Mexico,Sierra,32.9277,-107.3164,63,11,America/Denver,3,1840025051
Chilili,Chilili,NM,New Mexico,Bernalillo,34.8974,-106.2332,63,24,America/Denver,3,1840017877
San Carlos I,San Carlos I,TX,Texas,Webb,27.4906,-99.3726,63,183,America/Chicago,3,1840085552
Taft,Taft,LA,Louisiana,St. Charles,29.9854,-90.4533,63,4,America/Chicago,3,1840033265
Iliamna,Iliamna,AK,Alaska,Lake and Peninsula,59.7957,-154.8698,63,0,America/Anchorage,3,1840023284
Twin Hills,Twin Hills,AK,Alaska,Dillingham,59.0815,-160.2826,63,1,America/Anchorage,3,1840023616
Douglas,Douglas,ND,North Dakota,Ward,47.8579,-101.5018,63,85,America/Chicago,3,1840000050
Hague,Hague,ND,North Dakota,Emmons,46.0289,-99.9991,63,92,America/Chicago,3,1840000206
Sentinel Butte,Sentinel Butte,ND,North Dakota,Golden Valley,46.9195,-103.8400,63,23,America/Denver,3,1840001917
Wood Lake,Wood Lake,NE,Nebraska,Cherry,42.6386,-100.2376,63,76,America/Chicago,3,1840011043
Lewiston,Lewiston,NE,Nebraska,Pawnee,40.2428,-96.4073,63,234,America/Chicago,3,1840012338
Joes,Joes,CO,Colorado,Yuma,39.6559,-102.6785,63,11,America/Denver,3,1840024319
Tuttle,Tuttle,CA,California,Merced,37.2965,-120.3789,63,13,America/Los_Angeles,3,1840024775
Mohawk Vista,Mohawk Vista,CA,California,Plumas,39.8048,-120.5883,63,2,America/Los_Angeles,3,1840079587
Fourche,Fourche,AR,Arkansas,Perry,34.9933,-92.6189,63,122,America/Chicago,3,1840016490
Powhatan,Powhatan,AR,Arkansas,Lawrence,36.0841,-91.1202,63,111,America/Chicago,3,1840017731
Muddy,Muddy,IL,Illinois,Saline,37.7655,-88.5138,63,80,America/Chicago,3,1840012976
Macedonia,Macedonia,IL,Illinois,Franklin,38.0525,-88.7054,63,91,America/Chicago,3,1840012930
Rest Haven,Rest Haven,GA,Georgia,Gwinnett,34.1354,-83.9763,63,124,America/New_York,3,1840017972
Turin,Turin,IA,Iowa,Monona,42.0208,-95.9660,63,273,America/Chicago,3,1840010131
Bassett,Bassett,IA,Iowa,Chickasaw,43.0615,-92.5153,63,62,America/Chicago,3,1840006885
Ashland,Ashland,OK,Oklahoma,Pittsburg,34.7668,-96.0706,63,122,America/Chicago,3,1840020459
Kerrick,Kerrick,MN,Minnesota,Pine,46.3386,-92.5843,63,24,America/Chicago,3,1840007753
Virgil,Virgil,KS,Kansas,Greenwood,37.9807,-96.0116,63,43,America/Chicago,3,1840010830
Welda,Welda,KS,Kansas,Anderson,38.1746,-95.2914,63,26,America/Chicago,3,1840026764
Barnard,Barnard,KS,Kansas,Lincoln,39.1892,-98.0443,63,109,America/Chicago,3,1840007399
Oketo,Oketo,KS,Kansas,Marshall,39.9632,-96.5988,63,236,America/Chicago,3,1840008425
Indian Springs,Indian Springs,MT,Montana,Lincoln,48.9534,-115.0446,63,5,America/Denver,3,1840039684
Peak,Peak,SC,South Carolina,Newberry,34.2363,-81.3288,63,70,America/New_York,3,1840016634
Prescott,Prescott,OR,Oregon,Columbia,46.0487,-122.8879,63,351,America/Los_Angeles,3,1840019907
Wood,Wood,SD,South Dakota,Mellette,43.4971,-100.4802,63,98,America/Chicago,3,1840002631
Altoona,Altoona,WA,Washington,Wahkiakum,46.2699,-123.6144,62,4,America/Los_Angeles,3,1840023875
Sekiu,Sekiu,WA,Washington,Clallam,48.2637,-124.3012,62,187,America/Los_Angeles,3,1840025248
Ross Corner,Ross Corner,NJ,New Jersey,Sussex,41.1276,-74.7134,62,48,America/New_York,3,1840024181
House,House,NM,New Mexico,Quay,34.6489,-103.9040,62,26,America/Denver,3,1840022728
Pinehill,Pinehill,NM,New Mexico,Cibola,35.0031,-108.4080,62,7,America/Denver,3,1840005149
Salineño North,Salineno North,TX,Texas,Starr,26.5255,-99.0901,62,122,America/Chicago,3,1840041486
Guadalupe Guerra,Guadalupe Guerra,TX,Texas,Starr,26.4108,-99.0819,62,1629,America/Chicago,3,1840040841
Igiugig,Igiugig,AK,Alaska,Lake and Peninsula,59.3056,-155.8738,62,1,America/Anchorage,3,1840057113
Clark's Point,Clark's Point,AK,Alaska,Dillingham,58.8329,-158.5276,62,7,America/Anchorage,3,1840023537
Bowmore,Bowmore,NC,North Carolina,Hoke,34.9358,-79.2999,62,7,America/New_York,3,1840013505
Cherry Valley,Cherry Valley,PA,Pennsylvania,Butler,41.1594,-79.8012,62,8,America/New_York,3,1840000859
Leggett,Leggett,CA,California,Mendocino,39.8635,-123.7253,62,8,America/Los_Angeles,3,1840026597
Walshville,Walshville,IL,Illinois,Montgomery,39.0690,-89.6189,62,93,America/Chicago,3,1840012647
Tennant,Tennant,IA,Iowa,Shelby,41.5941,-95.4449,62,33,America/Chicago,3,1840009214
Thornburg,Thornburg,IA,Iowa,Keokuk,41.4554,-92.3328,62,121,America/Chicago,3,1840010258
Gu Oidak,Gu Oidak,AZ,Arizona,Pima,31.9206,-112.0233,62,3,America/Phoenix,3,1840023070
Flowing Springs,Flowing Springs,AZ,Arizona,Gila,34.3131,-111.3379,62,14,America/Phoenix,3,1840027970
Kimbolton,Kimbolton,OH,Ohio,Guernsey,40.1508,-81.5758,62,48,America/New_York,3,1840026544
St. Vincent,St. Vincent,MN,Minnesota,Kittson,48.9693,-97.2264,62,23,America/Chicago,3,1840008811
Seward,Seward,KS,Kansas,Stafford,38.1778,-98.7943,62,93,America/Chicago,3,1840009833
Randall,Randall,KS,Kansas,Jewell,39.6418,-98.0457,62,137,America/Chicago,3,1840009500
Birney,Birney,MT,Montana,Rosebud,45.4155,-106.4934,62,1,America/Denver,3,1840017372
Wamic,Wamic,OR,Oregon,Wasco,45.2256,-121.2927,62,19,America/Los_Angeles,3,1840018565
Malo,Malo,WA,Washington,Ferry,48.7997,-118.6119,61,200,America/Los_Angeles,3,1840056339
El Brazil,El Brazil,TX,Texas,Starr,26.4686,-98.7269,61,130,America/Chicago,3,1840040705
Glenville,Glenville,NC,North Carolina,Jackson,35.1718,-83.1273,61,17,America/New_York,3,1840025822
Pingree,Pingree,ND,North Dakota,Stutsman,47.1638,-98.9086,61,122,America/Chicago,3,1840000157
Johnstown,Johnstown,NE,Nebraska,Brown,42.5721,-100.0563,61,44,America/Chicago,3,1840011076
Oak,Oak,NE,Nebraska,Nuckolls,40.2384,-97.9037,61,155,America/Chicago,3,1840012273
Moss Landing,Moss Landing,CA,California,Monterey,36.8019,-121.7872,61,59,America/Los_Angeles,3,1840094012
Montgomery Creek,Montgomery Creek,CA,California,Shasta,40.8415,-121.9215,61,7,America/Los_Angeles,3,1840064493
Hornitos,Hornitos,CA,California,Mariposa,37.5034,-120.2420,61,20,America/Los_Angeles,3,1840026811
Mooresville,Mooresville,AL,Alabama,Limestone,34.6270,-86.8799,61,198,America/Chicago,3,1840016510
Cornland,Cornland,IL,Illinois,Logan,39.9375,-89.4019,61,248,America/Chicago,3,1840025556
Kirkman,Kirkman,IA,Iowa,Shelby,41.7281,-95.2673,61,83,America/Chicago,3,1840008163
Webb City,Webb City,OK,Oklahoma,Osage,36.8074,-96.7119,61,93,America/Chicago,3,1840022598
Mutual,Mutual,OK,Oklahoma,Woodward,36.2304,-99.1679,61,89,America/Chicago,3,1840022646
Penermon,Penermon,MO,Missouri,Stoddard,36.7909,-89.8301,61,111,America/Chicago,3,1840013040
Brimson,Brimson,MO,Missouri,Grundy,40.1450,-93.7386,61,270,America/Chicago,3,1840010491
Halma,Halma,MN,Minnesota,Kittson,48.6600,-96.5972,61,25,America/Chicago,3,1840006582
Westport,Westport,MN,Minnesota,Pope,45.7146,-95.1680,61,89,America/Chicago,3,1840009991
Parkerville,Parkerville,KS,Kansas,Morris,38.7638,-96.6614,61,183,America/Chicago,3,1840009774
Kickapoo Site 2,Kickapoo Site 2,KS,Kansas,Brown,39.7029,-95.6495,61,27,America/Chicago,3,1840039297
Orient,Orient,SD,South Dakota,Faulk,44.9017,-99.0888,61,80,America/Chicago,3,1840000285
Quinn,Quinn,SD,South Dakota,Pennington,43.9866,-102.1264,61,19,America/Denver,3,1840002519
Hartville,Hartville,WY,Wyoming,Platte,42.3277,-104.7245,60,89,America/Denver,3,1840021308
Rampart,Rampart,AK,Alaska,Yukon-Koyukuk,65.4087,-149.9915,60,0,America/Anchorage,3,1840091631
Edie,Edie,PA,Pennsylvania,Somerset,40.0863,-79.1280,60,40,America/New_York,3,1840026536
Iron Horse,Iron Horse,CA,California,Plumas,39.7805,-120.4823,60,2,America/Los_Angeles,3,1840079687
Putnam,Putnam,AL,Alabama,Marengo,32.0181,-88.0331,60,2,America/Chicago,3,1840025911
Patmos,Patmos,AR,Arkansas,Hempstead,33.5112,-93.5679,60,208,America/Chicago,3,1840016764
Exeter,Exeter,IL,Illinois,Scott,39.7191,-90.4961,60,33,America/Chicago,3,1840012565
Simpson,Simpson,IL,Illinois,Johnson,37.4673,-88.7556,60,44,America/Chicago,3,1840013006
Guernsey,Guernsey,IA,Iowa,Poweshiek,41.6492,-92.3430,60,125,America/Chicago,3,1840007060
Gibson,Gibson,IA,Iowa,Keokuk,41.4803,-92.3922,60,349,America/Chicago,3,1840008216
Wide Ruins,Wide Ruins,AZ,Arizona,Apache,35.4175,-109.4995,60,59,America/Denver,3,1840022630
Luke,Luke,MD,Maryland,Allegany,39.4766,-79.0593,60,86,America/New_York,3,1840005625
Brooksville,Brooksville,OK,Oklahoma,Pottawatomie,35.2103,-96.9609,60,7,America/Chicago,3,1840021784
Ethel,Ethel,MO,Missouri,Macon,39.8933,-92.7410,60,100,America/Chicago,3,1840010537
Catron,Catron,MO,Missouri,New Madrid,36.6111,-89.7061,60,62,America/Chicago,3,1840009944
Tightwad,Tightwad,MO,Missouri,Henry,38.3096,-93.5466,60,23,America/Chicago,3,1840012894
Sargeant,Sargeant,MN,Minnesota,Mower,43.8057,-92.8006,60,27,America/Chicago,3,1840009007
Wallace,Wallace,KS,Kansas,Wallace,38.9127,-101.5930,60,57,America/Denver,3,1840010701
Falun,Falun,KS,Kansas,Saline,38.6747,-97.7510,60,20,America/Chicago,3,1840024598
Tolu,Tolu,KY,Kentucky,Crittenden,37.4335,-88.2453,60,66,America/Chicago,3,1840026847
Blodgett,Blodgett,OR,Oregon,Benton,44.5970,-123.5210,60,41,America/Los_Angeles,3,1840070154
Ferney,Ferney,SD,South Dakota,Brown,45.3346,-98.0939,60,23,America/Chicago,3,1840023894
Brant Lake,Brant Lake,SD,South Dakota,Lake,43.9308,-96.9435,60,149,America/Chicago,3,1840035985
Lane,Lane,SD,South Dakota,Jerauld,44.0697,-98.4246,60,49,America/Chicago,3,1840002530
Qui-nai-elt Village,Qui-nai-elt Village,WA,Washington,Grays Harbor,47.2502,-124.1903,59,30,America/Los_Angeles,3,1840042034
Mayhill,Mayhill,NM,New Mexico,Otero,32.8962,-105.4960,59,2,America/Denver,3,1840025060
Del Sol,Del Sol,TX,Texas,San Patricio,28.0132,-97.5202,59,26,America/Chicago,3,1840067330
Balta,Balta,ND,North Dakota,Pierce,48.1666,-100.0369,59,100,America/Chicago,3,1840001880
Ong,Ong,NE,Nebraska,Clay,40.3983,-97.8392,59,79,America/Chicago,3,1840012063
Bristow,Bristow,NE,Nebraska,Boyd,42.8409,-98.5837,59,140,America/Chicago,3,1840010077
Burr,Burr,NE,Nebraska,Otoe,40.5360,-96.2997,59,265,America/Chicago,3,1840010374
Adamsville,Adamsville,PA,Pennsylvania,Crawford,41.5114,-80.3705,59,127,America/New_York,3,1840073186
Lake City,Lake City,CA,California,Modoc,41.6460,-120.2255,59,3,America/Los_Angeles,3,1840024122
Oakhaven,Oakhaven,AR,Arkansas,Hempstead,33.7294,-93.6209,59,495,America/Chicago,3,1840016762
Mendes,Mendes,GA,Georgia,Tattnall,31.9953,-81.9709,59,37,America/New_York,3,1840025918
Dolliver,Dolliver,IA,Iowa,Emmet,43.4638,-94.6143,59,62,America/Chicago,3,1840006852
Valeria,Valeria,IA,Iowa,Jasper,41.7298,-93.3256,59,456,America/Chicago,3,1840010187
Worth,Worth,MO,Missouri,Worth,40.4045,-94.4465,59,90,America/Chicago,3,1840012145
Rives,Rives,MO,Missouri,Dunklin,36.0945,-90.0115,59,62,America/Chicago,3,1840010902
Menlo,Menlo,KS,Kansas,Thomas,39.3561,-100.7242,59,195,America/Chicago,3,1840008470
Bluff City,Bluff City,KS,Kansas,Harper,37.0761,-97.8747,59,45,America/Chicago,3,1840007623
Kickapoo Site 1,Kickapoo Site 1,KS,Kansas,Brown,39.7145,-95.6484,59,45,America/Chicago,3,1840039292
Alexander,Alexander,KS,Kansas,Rush,38.4694,-99.5529,59,87,America/Chicago,3,1840007483
Esterbrook,Esterbrook,WY,Wyoming,Converse,42.4062,-105.3858,58,6,America/Denver,3,1840087529
Johnsonburg,Johnsonburg,NJ,New Jersey,Warren,40.9650,-74.8782,58,114,America/New_York,3,1840024230
Caballo,Caballo,NM,New Mexico,Sierra,32.9806,-107.3075,58,22,America/Denver,3,1840025046
South Fork Estates,South Fork Estates,TX,Texas,Jim Hogg,27.2697,-98.7239,58,6,America/Chicago,3,1840057160
La Esperanza,La Esperanza,TX,Texas,Starr,26.4313,-98.8923,58,790,America/Chicago,3,1840040932
Crown Point,Crown Point,AK,Alaska,Kenai Peninsula,60.4267,-149.3529,58,6,America/Anchorage,3,1840023617
Bathgate,Bathgate,ND,North Dakota,Pembina,48.8805,-97.4738,58,80,America/Chicago,3,1840001856
Milton,Milton,ND,North Dakota,Cavalier,48.6260,-98.0459,58,47,America/Chicago,3,1840000029
Ypsilanti,Ypsilanti,ND,North Dakota,Stutsman,46.7834,-98.5610,58,40,America/Chicago,3,1840087609
Grace City,Grace City,ND,North Dakota,Foster,47.5513,-98.8039,58,91,America/Chicago,3,1840000140
Steele City,Steele City,NE,Nebraska,Jefferson,40.0368,-97.0229,58,96,America/Chicago,3,1840012291
Thayer,Thayer,NE,Nebraska,York,40.9703,-97.4967,58,76,America/Chicago,3,1840011824
Royal,Royal,NE,Nebraska,Antelope,42.3331,-98.1250,58,158,America/Chicago,3,1840011189
Primrose,Primrose,NE,Nebraska,Boone,41.6238,-98.2375,58,80,America/Chicago,3,1840011424
West Hampton Dunes,West Hampton Dunes,NY,New York,Suffolk,40.7776,-72.7137,58,67,America/New_York,3,1840034029
Glasgow,Glasgow,PA,Pennsylvania,Beaver,40.6444,-80.5080,58,374,America/New_York,3,1840001024
Driftwood,Driftwood,PA,Pennsylvania,Cameron,41.3448,-78.1340,58,8,America/New_York,3,1840000625
Ocotillo,Ocotillo,CA,California,Imperial,32.7431,-116.0020,58,2,America/Los_Angeles,3,1840019372
Bear Valley,Bear Valley,CA,California,Alpine,38.4722,-120.0491,58,4,America/Los_Angeles,3,1840057120
Waldenburg,Waldenburg,AR,Arkansas,Poinsett,35.5653,-90.9346,58,164,America/Chicago,3,1840016308
Knierim,Knierim,IA,Iowa,Calhoun,42.4561,-94.4559,58,22,America/Chicago,3,1840008074
Brookview,Brookview,MD,Maryland,Dorchester,38.5738,-75.7926,58,516,America/New_York,3,1840006166
Octa,Octa,OH,Ohio,Fayette,39.6133,-83.6107,58,77,America/New_York,3,1840012575
McKittrick,McKittrick,MO,Missouri,Montgomery,38.7357,-91.4449,58,254,America/Chicago,3,1840009696
Wooldridge,Wooldridge,MO,Missouri,Cooper,38.9066,-92.5215,58,372,America/Chicago,3,1840012767
Ree Heights,Ree Heights,SD,South Dakota,Hand,44.5158,-99.2005,58,75,America/Chicago,3,1840002279
Garden City,Garden City,SD,South Dakota,Clark,44.9592,-97.5806,58,56,America/Chicago,3,1840002153
Bergoo,Bergoo,WV,West Virginia,Webster,38.4851,-80.2981,57,103,America/New_York,3,1840025655
Bridgeville,Bridgeville,NJ,New Jersey,Warren,40.8371,-75.0244,57,115,America/New_York,3,1840033235
Puerto de Luna,Puerto de Luna,NM,New Mexico,Guadalupe,34.8297,-104.6222,57,1,America/Denver,3,1840033662
Folsom,Folsom,NM,New Mexico,Union,36.8478,-103.9176,57,33,America/Denver,3,1840022633
Regina,Regina,NM,New Mexico,Sandoval,36.1947,-106.9453,57,3,America/Denver,3,1840019066
Los Arcos,Los Arcos,TX,Texas,Webb,27.6144,-99.2105,57,106,America/Chicago,3,1840041099
Virginia,Virginia,NE,Nebraska,Gage,40.2459,-96.4988,57,222,America/Chicago,3,1840012166
Nathalie,Nathalie,VA,Virginia,Halifax,36.9381,-78.9422,57,7,America/New_York,3,1840024813
Lynn,Lynn,CO,Colorado,Las Animas,37.4219,-104.6430,57,30,America/Denver,3,1840024762
Union Hill,Union Hill,IL,Illinois,Kankakee,41.1084,-88.1461,57,476,America/Chicago,3,1840011704
Dougherty,Dougherty,IA,Iowa,Cerro Gordo,42.9220,-93.0359,57,40,America/Chicago,3,1840006877
Gray,Gray,IA,Iowa,Audubon,41.8418,-94.9859,57,22,America/Chicago,3,1840008165
Rodney,Rodney,IA,Iowa,Monona,42.2048,-95.9508,57,135,America/Chicago,3,1840009156
Placerville,Placerville,ID,Idaho,Boise,43.9427,-115.9460,57,22,America/Boise,3,1840020006
Eldorado,Eldorado,MD,Maryland,Dorchester,38.5842,-75.7893,57,303,America/New_York,3,1840006162
Hoberg,Hoberg,MO,Missouri,Lawrence,37.0682,-93.8493,57,407,America/Chicago,3,1840013030
Leonard,Leonard,MO,Missouri,Shelby,39.8944,-92.1820,57,68,America/Chicago,3,1840012462
Merwin,Merwin,MO,Missouri,Bates,38.4041,-94.5908,57,149,America/Chicago,3,1840012917
Pine Bend,Pine Bend,MN,Minnesota,Mahnomen,47.4222,-95.5979,57,17,America/Chicago,3,1840023821
Stanchfield,Stanchfield,MN,Minnesota,Isanti,45.6649,-93.1815,57,41,America/Chicago,3,1840025298
Wilder,Wilder,MN,Minnesota,Jackson,43.8280,-95.2058,57,27,America/Chicago,3,1840010041
Hadley,Hadley,MN,Minnesota,Murray,43.9987,-95.8575,57,77,America/Chicago,3,1840006803
Nashville,Nashville,KS,Kansas,Kingman,37.4384,-98.4228,57,107,America/Chicago,3,1840008718
Springdale,Springdale,MT,Montana,Park,45.7381,-110.2236,57,166,America/Denver,3,1840065319
Musselshell,Musselshell,MT,Montana,Musselshell,46.5063,-108.0862,57,8,America/Denver,3,1840018476
Bradley,Bradley,SC,South Carolina,Greenwood,34.0391,-82.2436,57,2,America/New_York,3,1840069502
Belvidere,Belvidere,SD,South Dakota,Jackson,43.8321,-101.2711,57,28,America/Denver,3,1840002585
Danville,Danville,WA,Washington,Ferry,48.9938,-118.5068,56,122,America/Los_Angeles,3,1840037761
Hat Island,Hat Island,WA,Washington,Snohomish,48.0130,-122.3201,56,31,America/Los_Angeles,3,1840041926
Allamuchy,Allamuchy,NJ,New Jersey,Warren,40.9223,-74.8114,56,267,America/New_York,3,1840000522
Bent,Bent,NM,New Mexico,Otero,33.1473,-105.8590,56,3,America/Denver,3,1840025058
La Rosita,La Rosita,TX,Texas,Starr,26.4020,-98.9326,56,315,America/Chicago,3,1840081668
Hamilton,Hamilton,ND,North Dakota,Pembina,48.8080,-97.4518,56,75,America/Chicago,3,1840000014
Nome,Nome,ND,North Dakota,Barnes,46.6758,-97.8162,56,52,America/Chicago,3,1840000166
Great Bend,Great Bend,ND,North Dakota,Richland,46.1546,-96.8010,56,38,America/Chicago,3,1840000231
Hamlet,Hamlet,NE,Nebraska,Hayes,40.3845,-101.2346,56,69,America/Chicago,3,1840012044
Ohiopyle,Ohiopyle,PA,Pennsylvania,Fayette,39.8690,-79.4947,56,51,America/New_York,3,1840000666
Lancaster,Lancaster,VA,Virginia,Lancaster,37.7675,-76.4549,56,9,America/New_York,3,1840090140
Midland,Midland,VA,Virginia,Fauquier,38.5984,-77.7213,56,5,America/New_York,3,1840024593
Darwin,Darwin,CA,California,Inyo,36.2689,-117.5890,56,16,America/Los_Angeles,3,1840019124
Petrey,Petrey,AL,Alabama,Crenshaw,31.8495,-86.2057,56,29,America/Chicago,3,1840017045
Hensley,Hensley,AR,Arkansas,Pulaski,34.5068,-92.2069,56,21,America/Chicago,3,1840013534
Sciota,Sciota,IL,Illinois,McDonough,40.5626,-90.7480,56,69,America/Chicago,3,1840012113
Osterdock,Osterdock,IA,Iowa,Clayton,42.7313,-91.1579,56,47,America/Chicago,3,1840009067
Randalia,Randalia,IA,Iowa,Fayette,42.8636,-91.8864,56,99,America/Chicago,3,1840009063
Northboro,Northboro,IA,Iowa,Page,40.6080,-95.2937,56,84,America/Chicago,3,1840008299
Big Pool,Big Pool,MD,Maryland,Washington,39.6251,-78.0161,56,200,America/New_York,3,1840024389
Elgin,Elgin,OH,Ohio,Van Wert,40.7428,-84.4759,56,96,America/New_York,3,1840011902
Harris,Harris,MO,Missouri,Sullivan,40.3062,-93.3504,56,140,America/Chicago,3,1840010453
Lock Springs,Lock Springs,MO,Missouri,Daviess,39.8488,-93.7762,56,174,America/Chicago,3,1840012411
Wolf Lake,Wolf Lake,MN,Minnesota,Becker,46.8066,-95.3526,56,69,America/Chicago,3,1840009968
Hazel Run,Hazel Run,MN,Minnesota,Yellow Medicine,44.7484,-95.7165,56,28,America/Chicago,3,1840006765
Aurora,Aurora,KS,Kansas,Cloud,39.4519,-97.5299,56,213,America/Chicago,3,1840007326
Shawmut,Shawmut,MT,Montana,Wheatland,46.3447,-109.5122,56,10,America/Denver,3,1840066291
Govan,Govan,SC,South Carolina,Bamberg,33.2228,-81.1749,56,28,America/New_York,3,1840016874
Long Lake,Long Lake,WI,Wisconsin,Florence,45.8431,-88.6673,55,80,America/Chicago,3,1840025289
Mountain View,Mountain View,WY,Wyoming,Natrona,42.8685,-106.4118,55,5,America/Denver,3,1840065120
Hope,Hope,AK,Alaska,Kenai Peninsula,60.8925,-149.6352,55,0,America/Anchorage,3,1840057116
Leggett,Leggett,NC,North Carolina,Edgecombe,35.9896,-77.5800,55,30,America/New_York,3,1840016174
Julian,Julian,NE,Nebraska,Nemaha,40.5198,-95.8674,55,241,America/Chicago,3,1840012147
New Washington,New Washington,PA,Pennsylvania,Clearfield,40.8218,-78.7019,55,9,America/New_York,3,1840003501
Cardiff,Cardiff,AL,Alabama,Jefferson,33.6472,-86.9307,55,84,America/Chicago,3,1840015670
Curlew,Curlew,IA,Iowa,Palo Alto,42.9795,-94.7377,55,28,America/Chicago,3,1840006880
Portland,Portland,IA,Iowa,Cerro Gordo,43.1276,-93.1271,55,100,America/Chicago,3,1840024052
